track_id,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,chroma0_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma0_std,chroma1_std,chroma2_std,chroma3_std,chroma4_std,chroma5_std,chroma6_std,chroma7_std,chroma8_std,chroma9_std,chroma10_std,chroma11_std,contrast0_mean,contrast1_mean,contrast2_mean,contrast3_mean,contrast4_mean,contrast5_mean,contrast6_mean,contrast0_std,contrast1_std,contrast2_std,contrast3_std,contrast4_std,contrast5_std,contrast6_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,tempo,genre,split
574,34.4375,84.7251,-16.1511,20.1109,5.90474,-2.11735,-12.1007,2.89565,-6.88256,3.73366,-2.07857,0.696844,-7.72917,1.80503,-5.47015,-4.45271,-7.83681,-1.14578,-5.50126,0.619705,22.9687,20.8965,13.259,10.9276,8.47845,7.13162,7.25952,7.20709,6.5996,6.55695,6.85879,5.97936,5.32,5.52372,5.10818,5.17027,5.08515,4.88388,5.00243,5.12821,0.358584,0.406902,0.406355,0.544453,0.473329,0.39143,0.457803,0.425877,0.593621,0.447696,0.390691,0.399673,0.219816,0.288279,0.230455,0.290593,0.285186,0.232477,0.306995,0.221723,0.308052,0.246261,0.267548,0.276615,22.079,13.7536,16.0689,15.7539,17.1008,16.7097,48.7769,4.76376,3.65503,3.89768,2.7539,2.2161,1.85685,2.38364,2625.49,513.184,2541.53,359.225,5505.48,1355.64,0.14394,0.0351452,0.275085,0.0403379,123.047,Rock,training
602,-400.323,171.732,25.7138,21.7457,20.039,4.41643,-0.844855,-8.31885,-16.787,-15.0917,-14.5764,-16.1653,-10.849,-5.58583,-10.0951,-4.48972,-5.36149,-3.60214,-2.47519,3.36707,62.0583,28.8325,21.5722,14.9489,10.7213,7.81047,10.0485,11.7732,9.11574,7.65443,6.95693,9.21776,8.96733,9.56475,9.69893,8.59835,6.23301,8.1953,8.84818,10.1483,0.104123,0.239422,0.553256,0.21443,0.249356,0.523235,0.160462,0.082411,0.11661,0.288636,0.185898,0.140544,0.201725,0.209102,0.411153,0.168395,0.228701,0.409875,0.132772,0.19638,0.160891,0.337304,0.253251,0.255488,23.6447,20.7585,24.6854,22.8713,21.8778,19.9035,45.9752,5.35245,4.66162,4.96367,4.38429,3.41734,4.41633,2.81334,772.688,542.222,1258.82,554.907,1107.63,1365.99,0.0348147,0.0175231,0.0445681,0.0201821,151.999,Folk,validation
615,-447.246,197.806,84.2506,42.2985,15.8847,5.60863,-2.21661,-0.112535,0.845505,-0.186798,-3.49461,-4.99519,-9.95557,-11.3336,-10.8408,-6.26101,-3.14168,0.391479,-1.58349,-3.21283,61.0428,27.5846,22.8365,8.11743,9.55408,6.64836,5.13513,6.53763,5.98839,4.20405,3.05031,4.31202,6.36325,3.97,5.33147,4.81206,2.77236,3.31271,2.5857,3.73476,0.152282,0.0904999,0.0511013,0.13755,0.18003,0.0815656,0.0815617,0.568309,0.997442,0.366902,0.0417257,0.06072,0.192685,0.067584,0.0158429,0.102536,0.0863127,0.0175437,0.0439082,0.0727094,0.0236258,0.05755,0.0350873,0.0976168,30.1926,21.2905,23.0929,23.1796,21.6289,17.5993,43.0641,5.0172,2.89106,3.24361,3.15734,3.99305,3.86936,2.25625,398.772,190.855,818.412,423.223,469.722,286.191,0.0189901,0.00247149,0.0603007,0.00538845,117.454,Experimental,training
620,-161.606,103.403,-2.74218,23.888,5.1299,-0.195403,-6.83077,-0.873673,-11.2648,-8.52135,-12.0638,-4.53893,-7.35322,-5.68472,-7.20228,-6.99655,-11.2993,-8.69066,-9.29811,-6.55187,75.3932,36.8467,22.0082,11.4893,8.07317,7.7923,6.20051,6.89113,7.24166,6.36025,8.43954,9.37557,7.89896,8.08255,7.99396,6.87879,6.51297,5.43722,6.02564,6.68744,0.21518,0.115653,0.21898,0.124079,0.276751,0.16826,0.179835,0.318364,0.411124,0.78081,0.340378,0.285317,0.23319,0.0956492,0.271134,0.097236,0.283191,0.193575,0.195057,0.3564,0.170494,0.329866,0.164034,0.307053,19.7057,19.7034,21.3904,22.1714,21.821,19.8186,47.7255,5.21514,4.44416,5.26202,4.42512,3.84656,3.48444,3.192,1985.82,830.987,2281.08,614.427,4242.46,1999.05,0.0736159,0.0363173,0.107275,0.0437453,135.999,Folk,training
621,-117.213,110.194,-23.2909,21.871,-9.07106,5.29826,-16.9395,-2.81816,-18.93,-5.68886,-13.4143,-11.5936,-12.0434,-8.87392,-6.36125,-4.1442,-12.3411,-10.0254,-9.35188,-6.80421,56.4517,25.9014,17.0109,15.6559,10.8502,11.0083,9.58711,9.3461,9.63547,9.88049,9.51542,7.72183,8.61219,8.94646,9.49704,11.031,10.3329,8.72406,7.7632,7.97091,0.26198,0.139332,0.263,0.234526,0.412634,0.219653,0.406331,0.385981,0.221532,0.271085,0.245895,0.466546,0.253355,0.147807,0.321482,0.191112,0.346612,0.193046,0.361516,0.325323,0.24354,0.326098,0.241972,0.330867,26.6962,19.124,23.257,25.8559,23.5107,22.7844,52.3839,4.52437,4.27568,4.615,4.64701,4.11065,3.85471,4.883,1758.99,626.272,1904.16,366.097,3371.63,1244.45,0.0919349,0.0376484,0.158904,0.0700009,99.384,Folk,training
625,-123.423,112.547,-24.5865,18.3302,0.175989,0.473138,-9.42278,-10.4178,-12.3045,-2.06428,-8.62523,-5.84897,-8.88799,-9.8851,-10.9549,-10.9928,-8.00431,-6.8261,-6.67108,-4.72467,82.6627,40.7,18.2566,20.497,13.2489,7.82996,10.002,11.197,9.20595,10.5278,8.32033,8.73255,10.4996,9.8081,9.68953,9.89993,8.84065,8.26329,9.4305,10.3413,0.578301,0.279399,0.216559,0.127542,0.294119,0.357212,0.279451,0.385973,0.17291,0.196887,0.161968,0.215096,0.395061,0.206725,0.306041,0.155469,0.290874,0.360378,0.245414,0.348953,0.20043,0.305845,0.191889,0.168811,24.0166,19.4468,23.9279,25.0802,24.2753,24.4025,50.6095,7.30736,3.96416,4.23872,4.60601,4.36082,4.06213,4.06108,1716.26,805.1,1838.38,548.738,3284.33,1512.9,0.0871831,0.0561394,0.186141,0.082985,92.2852,Folk,training
666,-96.7713,144.792,-41.9168,58.8366,-37.4131,20.7351,-17.5223,8.56499,-11.596,-6.89957,-11.2866,-9.74817,-7.11882,-8.65047,-9.21603,-9.85683,-11.5991,-7.84439,-6.13708,-2.58968,29.5862,21.9282,10.3454,9.82291,10.8026,6.6733,6.97729,5.93034,5.80662,6.4962,5.99037,5.56384,5.05756,4.71644,4.72781,4.94116,4.81518,4.57911,4.87144,4.54354,0.409322,0.248825,0.377065,0.601527,0.456801,0.574687,0.30799,0.24322,0.262323,0.240687,0.383952,0.337076,0.292195,0.163966,0.281236,0.327597,0.238538,0.346978,0.213178,0.233714,0.225867,0.172647,0.308059,0.232769,19.1168,14.5235,15.4134,18.1152,16.8194,16.8409,58.8594,3.85105,3.85233,3.34716,3.15401,2.42662,1.80962,2.23157,1666.7,412.839,1729.4,235.133,3607.51,833.726,0.079258,0.0348209,0.149939,0.0177122,129.199,International,training
667,-84.8764,125.988,-36.0769,59.8353,-48.2379,23.7479,-18.8768,7.32968,-13.7796,-2.09305,-6.33951,-0.961142,-7.27288,-8.76536,-13.8233,-7.22353,-9.07442,-3.70758,-3.25947,-0.198466,42.2186,32.4316,12.1778,14.1025,8.55689,7.11455,7.01612,5.2096,4.83305,5.46773,5.89329,4.86666,4.73668,4.78679,4.45622,4.62665,4.71318,4.36008,4.82588,5.80381,0.370735,0.435754,0.483571,0.655588,0.462347,0.539154,0.704933,0.527735,0.305642,0.240663,0.319938,0.480474,0.223167,0.264616,0.235507,0.293027,0.273081,0.23897,0.256587,0.258477,0.210627,0.197534,0.202824,0.271023,23.7617,12.7753,15.4972,15.863,14.8277,15.796,59.7146,4.6238,3.45091,3.56428,2.95452,2.19734,1.74496,2.9682,2106.06,565.293,1913.37,293.426,4305.45,1040.11,0.117197,0.047942,0.12923,0.0193366,117.454,International,training
676,-102.521,102.128,28.4923,24.2306,8.75178,13.1693,2.26583,24.055,-9.87429,0.318233,-6.80864,-3.35051,2.49015,1.62368,-2.13838,5.15836,-3.82827,0.749291,2.51493,-2.14773,50.3071,33.8369,31.2878,19.0273,15.6629,14.8705,14.8236,11.9348,12.7165,9.21596,11.6142,8.84114,8.48717,8.30414,7.58167,7.76564,7.55306,8.72032,7.65814,7.94821,0.34855,0.21691,0.25812,0.276378,0.253796,0.313461,0.330066,0.40464,0.429434,0.426086,0.456436,0.400676,0.308848,0.241711,0.280435,0.280616,0.253745,0.31459,0.275636,0.316904,0.333996,0.293188,0.352487,0.315198,20.959,17.2933,21.9374,21.9373,18.3713,18.6068,46.7962,4.80413,4.71509,5.01266,4.26823,3.81317,3.67599,3.72958,2002.92,888.522,2481.69,542.902,4542.76,2144.32,0.0680231,0.0473146,0.225908,0.0571567,95.7031,Hip-Hop,training
690,-12.3739,67.1176,-47.2625,59.9828,15.4561,24.9015,11.0013,9.88191,9.98884,1.4194,-1.47995,7.46479,-2.69378,0.429762,-4.39701,1.50134,-4.63723,-0.936768,-0.730292,-0.613878,35.848,17.541,20.3079,20.7437,9.17745,11.1679,6.71277,6.36399,6.91359,5.52249,5.53931,5.68421,5.24313,5.54185,5.20564,5.02984,4.56231,4.65224,4.81337,4.31272,0.445016,0.511302,0.472567,0.43524,0.520564,0.557664,0.613934,0.62621,0.551037,0.498813,0.524833,0.488046,0.247797,0.268081,0.249816,0.221806,0.249781,0.252597,0.2618,0.301077,0.263999,0.235605,0.284662,0.286563,20.6092,13.8773,14.6035,16.4948,16.9117,18.9635,47.8348,4.95759,3.3653,3.3753,3.35074,2.4346,2.35875,3.53784,2545.51,359.042,2163.37,328.003,4731.34,707.864,0.125983,0.0416663,0.270077,0.0575409,135.999,Rock,validation
694,-65.6679,62.1189,5.09781,15.9519,10.6181,10.1716,-6.4867,8.93889,-5.43691,4.30042,0.124173,5.65937,-1.40158,5.62848,0.518104,5.7908,-0.0192007,3.57496,-1.55902,4.84081,50.421,31.1323,26.8811,19.3497,15.6267,11.8937,12.3359,9.52477,9.68868,8.52567,8.2833,7.49101,7.13149,6.71421,6.42237,6.08846,6.53795,5.59731,5.57009,5.9417,0.432057,0.431545,0.389454,0.375121,0.393731,0.439931,0.489423,0.495237,0.449248,0.424704,0.397032,0.384682,0.335307,0.312043,0.263211,0.269269,0.286998,0.317989,0.319886,0.321546,0.311816,0.318323,0.285954,0.277978,18.7167,14.2548,17.1063,15.3518,16.4952,15.3768,47.172,5.34682,4.60159,4.66627,3.46941,2.67919,2.0733,2.91097,3122.05,1014.56,2862.79,392.817,6587.14,1619.97,0.147927,0.0939397,0.150833,0.0474047,112.347,Hip-Hop,training
695,-37.2801,70.3436,-11.4154,17.6244,-5.32226,12.0342,11.3995,6.49382,3.36928,7.57001,3.00213,11.4351,3.77348,6.09934,-0.946284,4.32971,-2.75735,1.4326,-2.31095,6.07788,37.6515,28.9438,23.0246,13.239,16.2385,11.9096,10.6328,10.0001,8.98231,9.79196,9.74657,9.47188,8.59875,8.62776,8.64285,7.314,7.67978,8.39114,8.46008,10.4323,0.485177,0.441692,0.452558,0.512022,0.60889,0.506992,0.413318,0.378572,0.387552,0.400408,0.384945,0.453208,0.29817,0.303715,0.298969,0.297014,0.329477,0.294792,0.273143,0.269,0.273439,0.27913,0.25602,0.269216,17.4192,13.0798,16.3669,16.9597,17.1876,17.9983,47.2874,5.59945,4.15566,4.15258,3.67561,3.09119,2.79963,3.58403,2767.22,765.268,2590.08,365.755,5536.91,1460.75,0.1406,0.0682489,0.194334,0.0633715,198.768,Hip-Hop,training
704,-21.7816,50.9441,0.835124,22.6727,20.4254,15.077,0.238602,6.40105,1.96122,7.8562,0.571727,5.31649,-4.38561,7.14797,2.29162,-0.401897,-10.386,2.02193,2.81077,-0.0575756,59.4899,20.8767,13.0973,13.9678,14.3818,10.8506,8.87502,9.05341,8.01819,7.89343,8.96644,9.90458,7.93646,9.31506,8.62577,8.68158,7.47015,8.2094,10.107,7.5246,0.466004,0.399774,0.388717,0.322917,0.327709,0.354503,0.387198,0.465936,0.387632,0.366693,0.346162,0.452864,0.345629,0.29546,0.328162,0.271993,0.258134,0.316033,0.278829,0.346907,0.285019,0.300998,0.277784,0.331342,23.9284,16.7977,19.7423,18.9708,20.399,17.8116,47.5206,6.06407,5.00351,5.5358,5.20232,4.54109,4.04243,3.32812,3102.03,796.586,2956.55,301.447,6764.74,1406.73,0.111045,0.057025,0.27681,0.067471,135.999,International,test
705,-17.7464,51.1242,3.93366,17.7577,5.35784,20.3933,4.56115,16.6122,0.72168,2.72808,0.9341,9.47406,-2.45609,3.40238,-2.20159,1.05584,-5.83811,0.772462,1.36986,-1.0394,60.7522,21.0677,14.6874,11.9514,10.3597,9.46695,11.409,10.0201,8.2248,8.13753,7.36925,6.89909,7.60388,7.32456,6.6484,5.87922,7.44931,7.04839,7.85981,8.51453,0.373859,0.525487,0.576479,0.438726,0.421408,0.386993,0.439959,0.367089,0.355189,0.398052,0.326246,0.402201,0.281934,0.3215,0.334049,0.279305,0.298882,0.276851,0.300267,0.296209,0.28504,0.319837,0.246394,0.319666,25.5774,14.5253,18.3449,19.0352,20.233,17.5804,48.3678,6.11071,4.32242,4.76217,4.283,3.80762,2.73691,2.54604,3124.4,645.064,2917.98,247.421,6782.27,1008.06,0.108763,0.0525025,0.296929,0.0776493,92.2852,International,test
706,-8.6582,53.3442,19.9582,27.8106,0.188914,16.2236,-13.5908,9.75207,2.06634,8.48106,5.03865,1.31044,-3.48009,8.6184,-6.7706,3.29873,-1.62339,-4.63573,-0.772596,-0.571294,37.0042,21.0426,13.3198,15.5829,16.2743,10.5785,11.1518,9.19589,9.30785,9.85163,9.22736,8.79062,8.31028,6.65702,6.77922,6.73602,7.46523,7.56682,7.69491,7.7455,0.465094,0.365456,0.305036,0.450411,0.390178,0.400947,0.334792,0.399214,0.428227,0.342881,0.290677,0.301481,0.37551,0.298004,0.237776,0.33837,0.272817,0.343091,0.264965,0.29806,0.339022,0.298354,0.247512,0.252289,24.13,15.0375,19.3434,18.2686,18.8406,18.2576,49.2907,5.62326,4.01689,4.85009,4.32632,4.06843,2.484,2.94594,3246.6,645.25,2915.5,215.79,6772.23,809.608,0.147639,0.0572371,0.287295,0.0730473,172.266,International,test
707,-69.2037,58.7023,-18.9335,72.5244,16.1288,9.13487,7.48481,10.9846,3.17421,-0.536343,-6.34002,7.68605,-7.07325,2.63296,1.76375,3.68801,-3.13838,-3.58398,5.81623,0.080221,35.9916,22.313,22.7612,15.1362,10.3126,8.03533,9.15077,7.28396,8.61364,7.41383,6.75283,6.92386,7.52985,6.80794,6.9995,9.05879,7.2112,6.98258,8.30903,7.54109,0.191693,0.344594,0.410355,0.42112,0.515754,0.519812,0.478219,0.436301,0.46627,0.4412,0.23552,0.214712,0.19489,0.290007,0.323285,0.329415,0.328173,0.354814,0.322786,0.337559,0.30514,0.371074,0.220326,0.180344,29.4808,15.5218,18.9674,17.6507,19.8352,23.4416,49.1127,5.94979,4.3564,4.87991,3.65188,3.44955,4.15906,2.87352,2330.49,464.627,2270.84,358.25,4568.14,922.472,0.0612262,0.0248753,0.349011,0.0399411,135.999,International,test
708,-56.4261,82.7042,25.102,44.0579,6.82615,1.87624,0.124715,13.2391,0.355789,-0.939019,-2.64265,7.41951,-0.887598,2.67756,-2.18989,2.09554,-3.03425,-3.26244,-4.45105,2.09883,62.4436,24.4261,21.9378,15.892,13.8104,10.3304,9.73606,8.78204,8.32023,8.51814,6.95394,8.12379,8.09342,6.91402,6.57512,6.28915,6.62073,6.60364,8.02576,7.07289,0.55294,0.492281,0.490722,0.293246,0.278459,0.28993,0.391996,0.492301,0.459721,0.431913,0.443258,0.526041,0.363985,0.292606,0.323159,0.222526,0.249379,0.234252,0.277335,0.34239,0.309276,0.31331,0.297891,0.33279,24.0973,14.6759,17.0018,16.7426,21.1626,18.2925,47.656,6.63487,4.93289,5.14563,4.1945,5.17968,3.46489,2.2898,2247.08,635.66,2647.33,407.589,5269.3,1458.25,0.0838679,0.0450971,0.29503,0.0822633,172.266,International,test
709,-64.8174,87.4568,2.82723,20.0736,-1.00833,9.17907,-12.274,5.40551,-1.5523,4.34544,5.62448,7.6112,-2.20339,4.93989,-6.37514,1.70161,-5.3966,1.69192,0.662309,1.30719,57.4957,23.5445,22.9988,16.3835,15.3261,12.529,13.5592,12.4494,11.2947,13.5004,11.949,9.58954,10.2978,8.45388,7.77604,8.11775,7.92918,8.40809,8.98922,9.41403,0.366295,0.32104,0.416099,0.457214,0.285805,0.285228,0.341209,0.515624,0.338033,0.224047,0.226939,0.264449,0.333956,0.274999,0.322044,0.353432,0.262932,0.282171,0.283694,0.378997,0.286124,0.228068,0.222391,0.251938,24.2187,15.2459,21.2254,20.7761,19.8121,18.0638,47.8548,6.32206,4.71617,5.36352,4.90961,3.46501,2.98698,3.37781,2288.06,715.587,2514.77,424.634,5125.16,1608.25,0.0879636,0.0407271,0.225162,0.0696945,92.2852,International,test
714,-116.937,130.132,9.13244,49.3047,8.33666,-10.2294,13.7566,-7.703,1.41046,1.56329,9.35565,3.99138,-6.05206,-5.00269,-8.72264,-7.01135,-11.3935,-4.17084,-9.73141,2.85126,17.3392,14.0471,14.4783,9.93563,12.431,10.8325,13.3817,13.8448,13.1197,9.445,9.91802,12.1497,11.3046,11.8254,11.0669,10.3449,7.78944,7.06382,9.55091,9.53416,0.171281,0.164472,0.354719,0.558541,0.609876,0.145317,0.0848321,0.0615697,0.145544,0.300949,0.705218,0.528587,0.114375,0.17115,0.27242,0.321374,0.336685,0.0874191,0.111639,0.0524321,0.163584,0.20778,0.365645,0.297344,31.8797,16.1162,19.8437,22.1027,22.4049,23.2739,52.4621,5.02412,3.66633,5.29163,4.25246,2.81423,2.20302,2.89996,1229.11,240.36,1910.76,353.583,2639.84,658.249,0.0445599,0.0183865,0.303233,0.0444089,129.199,Folk,training
715,-220.668,190.157,0.664158,-2.62884,-10.6103,-4.03655,-11.515,2.16889,-8.55647,-12.0475,-1.87249,-10.8458,-20.0476,-4.01425,8.02281,9.90372,12.0401,4.71238,-1.19655,-2.12089,33.036,9.25264,15.651,8.59569,7.91863,6.12565,6.72585,5.20766,5.24524,6.01219,6.22994,5.45985,7.29931,7.70572,9.69412,8.46995,5.86911,7.40987,8.3178,7.02953,0.176321,0.0402221,0.0250832,0.0410006,0.0619849,0.136857,0.375599,0.155411,0.153181,0.674867,0.329033,0.313232,0.247435,0.0439924,0.0357489,0.0661089,0.0780941,0.155486,0.412749,0.157349,0.116207,0.375781,0.203666,0.402342,27.4885,14.2228,23.2378,23.5114,19.1512,18.9676,49.0146,5.36295,4.12388,4.19153,3.41702,2.74241,2.81958,2.08506,824.479,114.882,1062.16,145.744,1184.51,243.167,0.0492033,0.00757566,0.143607,0.0481359,135.999,Folk,training
716,-107.42,164.87,-36.1715,44.5198,-20.2075,-9.75745,1.0936,1.66881,-7.70572,-19.7188,-19.4979,3.59298,-0.759629,-12.4157,-7.38671,-0.255098,-10.0674,0.655403,-0.806362,-17.2319,18.4963,20.2586,13.1615,9.6775,5.95969,5.84977,6.34887,4.97163,5.14591,4.80362,5.36068,5.89113,6.31247,6.56833,6.43119,6.02177,5.58365,5.66375,6.42008,6.07519,0.74204,0.272513,0.31371,0.4511,0.196846,0.115556,0.154958,0.425931,0.267422,0.226434,0.290446,0.296614,0.307338,0.156683,0.24488,0.266757,0.168322,0.163948,0.172888,0.381691,0.219589,0.26229,0.310015,0.150805,29.5403,15.3196,19.8527,21.2148,21.4978,24.9412,47.2228,4.9715,3.03638,3.64983,2.63432,1.92951,2.84131,2.72115,1294.07,268.318,1459.2,279.81,2688.77,659.434,0.0711423,0.0138835,0.181932,0.0136958,135.999,Folk,training
718,-89.7887,47.0089,-4.94898,9.08418,-31.9933,-15.8802,-13.8346,4.35537,-17.629,-18.8842,-10.3288,-0.739968,-14.1918,2.15278,6.47874,11.9277,-1.4156,1.6296,-8.99325,-7.72534,24.9961,25.7214,9.76088,10.653,10.6983,7.831,7.29425,6.90015,6.14065,5.98953,8.04467,7.87493,6.47449,8.53637,9.40175,9.48658,7.71479,7.52977,7.89193,7.27926,0.226306,0.208594,0.183635,0.154245,0.139385,0.166449,0.362405,0.381346,0.350876,0.405773,0.494526,0.382713,0.255017,0.220299,0.190433,0.190078,0.202443,0.189553,0.337735,0.31076,0.299352,0.323323,0.345362,0.34683,26.8092,20.6578,22.6049,21.7684,16.5588,14.7232,52.3942,6.93735,4.48868,4.22978,3.18177,1.90394,1.6562,2.96492,3165.28,661.304,2791.97,186.72,6562.22,876.519,0.141659,0.070261,0.124188,0.0300615,107.666,Folk,training
777,-171.23,82.2971,11.3518,29.3608,1.92,29.0624,-0.535672,7.78894,-0.212571,4.34802,1.55529,4.06857,2.1872,3.72996,-0.516878,3.46407,-2.98444,1.89396,-0.255394,-2.08637,94.3895,30.5637,24.2818,16.9468,17.359,14.5519,11.6994,12.0182,9.3857,9.81404,9.95213,8.29366,7.87703,7.92066,7.31612,7.47741,6.07854,6.91743,7.21114,6.01919,0.293685,0.311471,0.440754,0.427835,0.402266,0.477136,0.476199,0.538938,0.491214,0.460629,0.38757,0.315338,0.242353,0.243056,0.326468,0.285247,0.279599,0.337033,0.292589,0.332932,0.297963,0.316799,0.282481,0.25596,22.134,14.1292,16.2242,17.6779,16.4142,15.6719,46.714,5.5105,3.85764,4.23284,4.0265,2.92368,2.23986,2.55493,2431.45,758.016,2563.05,419.669,5304.35,1423.7,0.0951229,0.0683358,0.107944,0.0789085,83.3543,Rock,training
814,-253.716,168.924,7.32137,27.8535,7.80483,-12.6105,-3.66407,-9.16555,-7.26468,-10.3628,-6.2664,-3.63898,-7.68754,-3.23747,-14.3484,-9.29388,-5.76011,-7.25007,-8.33251,-7.52473,39.9499,32.3468,25.7871,15.2901,13.8265,14.5578,10.5016,10.8595,10.3558,10.0988,9.52684,10.4524,9.81999,9.83769,9.59043,11.0399,10.3794,9.6378,9.68917,10.4295,0.163624,0.413561,0.194938,0.188561,0.199757,0.121331,0.273813,0.180896,0.263329,0.214709,0.245242,0.237749,0.131642,0.407975,0.166873,0.294394,0.307478,0.137853,0.357995,0.204877,0.354262,0.273499,0.315764,0.341387,28.9203,21.0052,25.7264,22.5625,22.5727,22.8387,44.9913,5.25795,4.69743,5.18691,3.93763,3.74667,3.43941,2.92151,909.099,402.791,1331.38,588.709,1490.29,1032.9,0.0423821,0.0130829,0.12177,0.0390316,80.7495,Folk,training
821,-276.775,103.579,30.9555,34.9302,16.9356,8.75611,11.3168,8.50404,4.92902,11.4001,2.91339,3.0812,2.5081,4.74701,-0.0115223,3.70433,1.89364,1.68893,-0.941854,2.66352,124.277,44.0184,34.5041,18.2053,14.3311,17.3674,11.116,12.384,12.0871,11.838,8.58597,9.01826,7.87053,7.51211,7.32272,7.64265,7.43272,7.51525,8.75781,7.85218,0.504219,0.510748,0.634473,0.692221,0.504519,0.341609,0.280654,0.230306,0.240876,0.323531,0.357647,0.446776,0.238652,0.250856,0.331426,0.365502,0.263627,0.251933,0.277063,0.252621,0.260023,0.350816,0.307007,0.2409,27.0983,17.0343,18.6653,17.19,17.1778,18.4329,44.275,5.45682,6.66529,5.77535,4.46608,3.30562,3.59472,3.89273,1308.4,1078.76,1873.43,744.323,2643.15,2288.76,0.0344828,0.0553697,0.132958,0.0818105,103.359,Pop,training
822,-187.321,150.415,15.8599,19.7988,5.80762,8.64942,15.8734,6.81178,4.12964,8.09639,1.41842,1.5969,1.82299,5.46515,1.80851,0.0597037,-0.883957,3.12141,-1.35003,2.13495,83.3528,41.2659,18.4133,18.9632,15.4707,12.9877,11.4244,10.0203,8.60369,8.44437,7.93292,8.42185,9.2658,7.62478,6.77168,7.18846,6.83748,6.67069,6.81982,8.66755,0.434085,0.317588,0.310359,0.308646,0.363745,0.542726,0.430039,0.438693,0.516852,0.591364,0.687099,0.510077,0.274365,0.211899,0.237946,0.258643,0.261287,0.330686,0.274256,0.284591,0.318979,0.321983,0.326327,0.264939,23.719,13.6481,18.1905,19.9011,19.5589,19.4277,45.6945,5.82965,3.8133,4.37067,4.97404,4.20662,3.53971,3.13445,1163.55,822.842,1671.47,727.816,2313.75,1988.29,0.0443772,0.0420677,0.184597,0.107982,60.0927,Pop,training
825,87.1604,102.87,-36.5349,34.7787,-9.22287,9.27542,-12.4983,2.51836,-13.964,2.67235,-9.60302,4.02681,-5.81781,3.70614,-9.72146,2.40836,-8.9396,0.321046,-4.74027,-1.61399,11.5716,9.5789,5.27213,5.63515,5.22247,5.21476,4.71718,4.18938,4.83996,4.29841,4.42767,4.56079,4.90293,4.33797,4.25186,4.07911,4.25796,4.35481,4.70928,6.29795,0.422007,0.431816,0.640416,0.635215,0.417187,0.38221,0.483882,0.635367,0.545304,0.62624,0.610226,0.383941,0.259751,0.197048,0.260178,0.250225,0.176521,0.186689,0.215026,0.267268,0.226586,0.25595,0.236494,0.15514,19.792,12.7417,14.6552,13.6339,17.5008,18.6826,57.7001,4.79001,3.13087,3.2051,2.22552,2.06637,1.78287,5.37762,2248.9,164.703,2087.38,76.6967,4323.17,276.929,0.144273,0.0201514,0.453379,0.024197,83.3543,Rock,training
853,-137.105,160.287,-48.4622,25.9346,-27.5009,3.84517,-21.9561,-11.5047,-11.8708,-19.8227,-4.92208,-18.0429,-17.5243,-6.12714,-11.4721,-10.3228,-5.65462,-10.412,-6.0668,-3.52096,22.2657,10.2784,9.807,8.42386,7.82371,7.26485,7.39495,7.41965,6.94431,6.83577,8.38853,8.72845,8.15924,8.88123,8.86975,8.53744,7.26522,7.45466,8.26063,8.97096,0.108257,0.141402,0.40962,0.226136,0.397367,0.219994,0.142713,0.211227,0.284677,0.387211,0.166532,0.177651,0.179488,0.130752,0.400505,0.16021,0.376625,0.257936,0.196549,0.272188,0.309908,0.359062,0.191821,0.285669,32.7053,15.185,21.7951,21.8899,22.3874,20.0957,53.4418,5.14153,4.14302,3.96783,3.18531,2.60724,2.06254,2.14351,1216.02,144.477,1332.85,82.6492,2223.58,331.535,0.0660514,0.0165373,0.17359,0.0510389,143.555,International,training
